Average Hourly Customers,Max Hourly Queue Length,Total Daily Customers,Daily Walkout Customers,Market Milk Price,Market Coffee Price,Market Sugar Price,Daily Milk Cost,Daily Coffee Cost,Daily Sugar Cost,Daily Employee Cost,Gross Daily Income,Net Daily Income,Gross Daily Expense
13.95,0.038749999999999944,167,81,0.17549064938441272,0.04059063647316192,0.0020459824884356344,76.32097598930724,161.90760507074586,5.660361820203216,114.0,691.4912455626556,333.60230268239934,357.8889428802563
35.51,1.0059444444444439,162,86,0.17748378501621473,0.03979487243862681,0.002075435393090116,73.81354820686464,151.47675593526057,5.346851341312717,114.0,660.3328878250554,315.6957323416175,344.63715548343794
40.46,3.6029444444444443,173,75,0.18035508271428474,0.036653567289968395,0.002229099480636317,81.36853812820173,150.7610172886372,6.222368706291056,114.0,709.9952409480801,357.64331682495015,352.35192412312995
36.02,3.119138888888888,170,78,0.18061368297727748,0.03805237262421063,0.002034117261995026,80.64067366914863,156.7426091925985,5.50923515949431,114.0,702.5726454708692,345.6801274496278,356.8925180212415
22.72,0.3967500000000001,170,78,0.17526861196128354,0.03811760643219881,0.0019396976557219507,78.259210383531,158.97713982250303,5.429803523141176,114.0,716.0893451872216,359.4231914580464,356.6661537291752
11.8,0.03277777777777773,178,70,0.17369629197543152,0.03705692975632543,0.0021592171111970322,79.31487393401757,158.15796381832814,6.194888622080884,114.0,740.8845532596035,383.21682688517694,357.6677263744266
5.09,0.01413888888888887,173,75,0.175502373704715,0.03689767909113727,0.0022507241813428816,75.25416585584779,152.7837892615108,6.252798681529081,114.0,712.9676256630447,364.6768718641571,348.29075379888764
1.43,0.003972222222222217,168,80,0.17719081121676925,0.03662890485176107,0.0021958610112233984,78.65618676456114,150.60445366109866,6.058039802243811,114.0,704.0777154156262,354.75903518772265,349.3186802279036
,,162,86,0.1776289208803066,0.036493177168108806,0.001716367842462338,74.2917943496277,144.22468242946044,4.625448822622041,114.0,681.5500108863941,344.408085284684,337.14192560171017
,,157,91,0.17579623606935157,0.03598016694393521,0.0017434113057184031,71.18307606315348,134.59484647103335,4.340562616010241,114.0,645.4033650156067,321.28487986540966,324.11848515019705
,,167,81,0.17512147054072083,0.03684780456869693,0.0018383557751909748,75.10444957551907,144.77532549848925,4.845251255154422,114.0,684.6065474773966,345.8815211482339,338.7250263291627
,,171,77,0.18254489017008474,0.03885268195164499,0.001823945594451505,80.76765798914708,159.21322458307247,5.002005460584994,114.0,705.6069750836978,346.6240870508932,358.98288803280457
,,177,71,0.18490857407308248,0.03819387714998646,0.0017449117611603232,84.17911471595481,163.90211698911332,4.868855299577126,114.0,740.7181326178926,373.7680456132473,366.9500870046453
,,168,80,0.18803521355763692,0.03820992888614617,0.0016804798284392824,80.50220273290039,151.38716916115914,4.397910667235122,114.0,688.2303944002894,337.9431118389947,350.28728256129466
,,175,73,0.1894225104821276,0.038987576274601456,0.0016707825870535475,87.8317114066635,165.7092180670855,4.596939556329285,114.0,723.2242047026514,351.0863356725731,372.13786903007826
,,167,81,0.1901140687513816,0.03763978896954349,0.0013302945435447193,78.511561022398,147.6123516144777,3.51300309717777,114.0,674.0305013194671,330.3935855854137,343.63691573405345
,,167,81,0.18822871555775603,0.03795671832372032,0.001743414608744647,81.1491771799763,150.60347608273642,4.6456125290736985,114.0,683.7753602866472,333.3770944948608,350.39826579178646
,,158,90,0.1850509619732644,0.035892821468432486,0.0018897421733923545,78.55166903486037,137.52134657707967,4.715867980429483,114.0,656.3301420517694,321.54125845939984,334.78888359236953
,,168,80,0.187320994245457,0.03717629532182065,0.0016980578937741285,81.46747260099956,150.05399260036324,4.616542702444957,114.0,695.629816698368,345.49180879456026,350.13800790380776
,,162,86,0.18798978719023593,0.04110106009170055,0.0017454827937703078,80.20239857557941,160.39786998293891,4.570672105401561,114.0,670.3489206798635,311.17798001594355,359.1709406639199
,,169,79,0.18405907973982694,0.045266989035372025,0.0019530394678563085,79.77651494303079,184.15872266796222,5.194668094617887,114.0,693.9160935698678,310.78618786425693,383.1299057056109
,,168,80,0.18499584835833105,0.04484364025483875,0.001617486153978384,77.98222708497036,180.025346790709,4.353759324356591,114.0,690.5600015593902,314.1986683593543,376.3613332000359
,,164,84,0.1852806723519884,0.04672887511039253,0.001908700676298902,75.47299892111573,183.1695417662476,5.0817074715272925,114.0,672.0133777230665,294.2891295641759,377.7242481588906
,,163,85,0.18472401595437732,0.04840868547164378,0.0016981555786120912,77.46283342422808,190.75456548657291,4.556325434853526,114.0,676.9374511147462,290.1637267690917,386.7737243456545
,,170,78,0.18732356165288722,0.048233145206537924,0.0014664367971733293,86.03159987009197,196.27526884007335,4.063548752132225,114.0,701.2863348900476,300.91591742775,400.37041746229755
,,167,81,0.18626198777541728,0.04774143785092042,0.001528864806701293,79.88903805008788,190.9359512071421,4.091367579892052,114.0,682.9992271525465,294.0828703154245,388.916356837122
,,173,75,0.18876775155782075,0.04804390233782202,0.00165219231780179,85.06355431639851,198.83140749054436,4.5957286042593335,114.0,719.320497221775,316.8298068105728,402.4906904112022
,,163,85,0.19508074693297736,0.047881472686602845,0.0013565804125565749,80.03080282943746,188.10385785860728,3.4423815205414434,114.0,676.6904417050739,291.1133994964877,385.5770422085862
,,161,87,0.1951156718079305,0.04766577955240885,0.0014357528109927992,84.24767623586541,189.80182331259078,3.712023881703243,114.0,681.1439412604419,289.38241783028246,391.76152343015946
,,173,75,0.1919905116414511,0.05000059127471476,0.0016344128643917214,85.12445898680278,208.20582363892285,4.640916455795468,114.0,713.5118359698913,301.54063688837016,411.97119908152115
,,165,83,0.1942562014330209,0.04816893529927271,0.0013607239845291593,83.88563348629138,191.62743944697434,3.6505487597542587,114.0,684.4674261345464,291.3038044415264,393.16362169302
,,164,84,0.1933055295822206,0.04788320049689528,0.0012485012961884062,82.5013931937319,189.14129699625676,3.2120310215184045,114.0,676.8463308707613,287.99160965925427,388.85472121150707
